IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References
150.164.203.3,host-eafb8227,8140,tcp,0.0,Log,98,,SSL/TLS: Untrusted Certificate Detection,"Checks and reports if a remote SSL/TLS service is using a
  certificate which is untrusted / the verification against the system wide trust store has failed.","The remote SSL/TLS server is using the following certificate(s) which failed the verification against the system wide trust store (serial:issuer):

07:CN=Puppet CA: cerebro.speed.dcc.ufmg.br (Server certificate)
01:CN=Puppet CA: cerebro.speed.dcc.ufmg.br (Certificate in chain)
",1.3.6.1.4.1.25623.1.0.117764,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:22Z,4dcbb7cc-d4f7-4e87-b5ad-ff636aa4d89d,,,,,"
Details:
SSL/TLS: Untrusted Certificate Detection
(OID: 1.3.6.1.4.1.25623.1.0.117764)
Version used: 2021-11-12T09:42:39Z
",,,,
150.164.203.17,,13456,tcp,0.0,Log,80,,HTTP Server Banner Enumeration,"This script tries to detect / enumerate different HTTP server
  banner (e.g. from a frontend, backend or proxy server) by sending various different HTTP requests
  (valid and invalid ones).","It was possible to enumerate the following HTTP server banner(s):

Server banner         | Enumeration technique
----------------------------------------------------------------------------------------
Server: nginx/1.15.12 | Invalid HTTP 00.5 GET request (non-existent HTTP version) to '/'
",1.3.6.1.4.1.25623.1.0.108708,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:30:45Z,a46112f6-a5c0-4f87-a605-a00550822c75,,,,,"
Details:
HTTP Server Banner Enumeration
(OID: 1.3.6.1.4.1.25623.1.0.108708)
Version used: 2022-06-28T10:11:01Z
",,,,
150.164.203.18,,3128,tcp,0.0,Log,80,,CGI Scanning Consolidation,"The script consolidates various information for CGI (Web
  application) scanning.

  This information is based on the following scripts / settings:

  - HTTP-Version Detection (OID: 1.3.6.1.4.1.25623.1.0.100034)

  - No 404 check (OID: 1.3.6.1.4.1.25623.1.0.10386)

  - Web mirroring / webmirror.nasl (OID: 1.3.6.1.4.1.25623.1.0.10662)

  - Directory Scanner / DDI_Directory_Scanner.nasl (OID: 1.3.6.1.4.1.25623.1.0.11032)

  - The configured 'cgi_path' within the 'Scanner Preferences' of the scan config in use

  - The configured 'Enable CGI scanning', 'Enable generic web application scanning' and
    'Add historic /scripts and /cgi-bin to directories for CGI scanning' within the
    'Global variable settings' of the scan config in use

  If you think any of this information is wrong please report it to the referenced community
  forum.","The Hostname/IP ""150.164.203.18"" was used to access the remote host.

Generic web application scanning is disabled for this host via the ""Enable generic web application scanning"" option within the ""Global variable settings"" of the scan config in use.

Requests to this service are done via HTTP/1.0.

This service seems to be able to host PHP scripts.

This service seems to be able to host ASP scripts.

The User-Agent ""Mozilla/5.0 [en] (X11, U; OpenVAS-VT 23.4.1)"" was used to access the remote host.

Historic /scripts and /cgi-bin are not added to the directories used for CGI scanning. You can enable this again with the ""Add historic /scripts and /cgi-bin to directories for CGI scanning"" option within the ""Global variable settings"" of the scan config in use.

The following directories were used for CGI scanning:

http://150.164.203.18:3128/

While this is not, in and of itself, a bug, you should manually inspect these directories to ensure that they are in compliance with company security standards
",1.3.6.1.4.1.25623.1.0.111038,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:33:10Z,89cdcb86-b810-430d-86d8-b958dfedff52,,,,,"
Details:
CGI Scanning Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.111038)
Version used: 2024-02-08T05:05:59Z
",,,,
150.164.203.26,,,,0.0,Log,80,,CPE Inventory,"This routine uses information collected by other routines about
  CPE identities of operating systems, services and applications detected during the scan.

  Note: Some CPEs for specific products might show up twice or more in the output. Background:

  After a product got renamed or a specific vendor was acquired by another one it might happen that
  a product gets a new CPE within the NVD CPE Dictionary but older entries are kept with the older
  CPE.","150.164.203.26|cpe:/a:openbsd:openssh:7.6p1
150.164.203.26|cpe:/o:canonical:ubuntu_linux:18.04

",1.3.6.1.4.1.25623.1.0.810002,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:17Z,2a7f0c51-f9cc-4345-a26b-a4ee334ea504,,,,,"
Details:
CPE Inventory
(OID: 1.3.6.1.4.1.25623.1.0.810002)
Version used: 2022-07-27T10:11:28Z
",,,,
150.164.203.212,host-0b1e3321,,,0.0,Log,80,,OpenSSH Detection Consolidation,Consolidation of OpenSSH detections.,"Detected OpenSSH Server

Version:       8.9p1
Location:      22/tcp
CPE:           cpe:/a:openbsd:openssh:8.9p1

Concluded from version/product identification result:
SSH-2.0-OpenSSH_8.9p1 Ubuntu-3ubuntu0.10
",1.3.6.1.4.1.25623.1.0.108577,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:22Z,18407c81-f79d-4748-ae8e-82d6d5df323a,,,,,"
Details:
OpenSSH Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.108577)
Version used: 2022-03-28T10:48:38Z
",,,,
150.164.203.10,host-9b224783,,,0.0,Log,80,,Traceroute,"Collect information about the network route and
  network distance between the scanner host and the target host.","Network route from scanner (150.164.203.148) to target (150.164.203.10):

150.164.203.148
150.164.203.10

Network distance between scanner and target: 2
",1.3.6.1.4.1.25623.1.0.51662,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:16:51Z,b2657a9f-1250-4f80-a76a-6e5af30c21a2,,,,"For internal networks, the distances are usually
  small, often less than 4 hosts between scanner and target. For public targets the
  distance is greater and might be 10 hosts or more.","A combination of the protocols ICMP and TCP is used
  to determine the route. This method is applicable for IPv4 only and it is also known as
  'traceroute'.
Details:
Traceroute
(OID: 1.3.6.1.4.1.25623.1.0.51662)
Version used: 2022-10-17T11:13:19Z
",,,,
150.164.203.16,,80,tcp,0.0,Log,80,,HTTP Server type and version,"This script detects and reports the HTTP Server's banner
  which might provide the type and version of it.","The remote HTTP Server banner is:

Server: Apache/2.2.22 (Ubuntu)
",1.3.6.1.4.1.25623.1.0.10107,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:33:37Z,829ef90f-b2fa-4383-a70b-c625d72bae60,,,,,"
Details:
HTTP Server type and version
(OID: 1.3.6.1.4.1.25623.1.0.10107)
Version used: 2023-08-01T13:29:10Z
",,,,
150.164.203.4,host-9c8d5c81,,,0.0,Log,80,,OS Detection Consolidation and Reporting,"This script consolidates the OS information detected by several
  VTs and tries to find the best matching OS.

  Furthermore it reports all previously collected information leading to this best matching OS. It
  also reports possible additional information which might help to improve the OS detection.

  If any of this information is wrong or could be improved please consider to report these to the
  referenced community forum.","Best matching OS:

OS:           Ubuntu 12.04
Version:      12.04
CPE:          cpe:/o:canonical:ubuntu_linux:12.04
Found by VT:  1.3.6.1.4.1.25623.1.0.105586 (Operating System (OS) Detection (SSH Banner))
Concluded from SSH banner on port 22/tcp: SSH-2.0-OpenSSH_5.9p1 Debian-5ubuntu1.3
Setting key ""Host/runs_unixoide"" based on this information
",1.3.6.1.4.1.25623.1.0.105937,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:10:07Z,20042b38-11ad-46be-943a-06dc91b4e9ef,,,,,"
Details:
OS Detection Consolidation and Reporting
(OID: 1.3.6.1.4.1.25623.1.0.105937)
Version used: 2024-06-04T05:05:28Z
",,,,
150.164.203.71,host-94814c40,22,tcp,0.0,Log,80,,SSH Protocol Algorithms Supported,"This script detects which algorithms are supported by the remote
  SSH service.","The following options are supported by the remote SSH service:

kex_algorithms:
curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group-exchange-sha256,diffie-hellman-group14-sha1

server_host_key_algorithms:
ssh-rsa,rsa-sha2-512,rsa-sha2-256,ecdsa-sha2-nistp256,ssh-ed25519

encryption_algorithms_client_to_server:
chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr,aes128-gcm@openssh.com,aes256-gcm@openssh.com

encryption_algorithms_server_to_client:
chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr,aes128-gcm@openssh.com,aes256-gcm@openssh.com

mac_algorithms_client_to_server:
umac-64-etm@openssh.com,umac-128-etm@openssh.com,hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,umac-64@openssh.com,umac-128@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1

mac_algorithms_server_to_client:
umac-64-etm@openssh.com,umac-128-etm@openssh.com,hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,umac-64@openssh.com,umac-128@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1

compression_algorithms_client_to_server:
none,zlib@openssh.com

compression_algorithms_server_to_client:
none,zlib@openssh.com
",1.3.6.1.4.1.25623.1.0.105565,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T01:02:48Z,b74eeb24-d404-451b-8b8c-4d45a843b10e,,,,,"
Details:
SSH Protocol Algorithms Supported
(OID: 1.3.6.1.4.1.25623.1.0.105565)
Version used: 2024-01-09T05:06:46Z
",,,,
150.164.203.26,,,,0.0,Log,80,,Hostname Determination Reporting,"The script reports information on how the hostname of the target
  was determined.","Hostname determination for IP 150.164.203.26:

Hostname|Source
150.164.203.26|IP-address
",1.3.6.1.4.1.25623.1.0.108449,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:17Z,f822728a-107f-4c74-b913-584e0dbf8f04,,,,,"
Details:
Hostname Determination Reporting
(OID: 1.3.6.1.4.1.25623.1.0.108449)
Version used: 2022-07-27T10:11:28Z
",,,,
150.164.203.89,host-8f1f031c,9443,tcp,0.0,Log,80,Workaround,SSL/TLS: HTTP Strict Transport Security (HSTS) Missing,"The remote web server is not enforcing HTTP Strict Transport
  Security (HSTS).","The remote web server is not enforcing HSTS.

HTTP-Banner:

HTTP/1.1 302 
X-WSO2-TraceId: 0a0eacef-57cf-49a2-868d-1771b235c569
X-Content-Type-Options: nosniff
Set-Cookie: ***replaced***
Location: https://bigsea-03.speed.dcc.ufmg.br/console
Content-Length: ***replaced***
Date: ***replaced***
Connection: close
Server: WSO2 Carbon Server
",1.3.6.1.4.1.25623.1.0.105879,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:34:51Z,9136596a-668a-43fd-8391-e60de4ce9a32,,"Enable HSTS or add / configure the required directives
  correctly following the guides linked in the references.

  Note: Some web servers are not sending headers on specific status codes by default. Please review
  your web server or application configuration to always send these headers on every response
  independently from the status code.

  - Apache: Use 'Header always set' instead of 'Header set'.

  - nginx: Append the 'always' keyword to each 'add_header' directive.

  For different applications or web severs please refer to the related documentation for a similar
  configuration possibility.",,,"
Details:
SSL/TLS: HTTP Strict Transport Security (HSTS) Missing
(OID: 1.3.6.1.4.1.25623.1.0.105879)
Version used: 2024-02-08T05:05:59Z
",,,,
150.164.203.89,host-8f1f031c,9444,tcp,0.0,Log,80,Workaround,SSL/TLS: HTTP Strict Transport Security (HSTS) Missing,"The remote web server is not enforcing HTTP Strict Transport
  Security (HSTS).","The remote web server is not enforcing HSTS.

HTTP-Banner:

HTTP/1.1 302 
X-WSO2-TraceId: 7cc4d4a3-94ee-4a1e-93ec-a0c132dd19bf
X-Content-Type-Options: nosniff
X-XSS-Protection: 1; mode=block
Set-Cookie: ***replaced***
Location: https://bigsea-03.speed.dcc.ufmg.br:9444/carbon
Content-Length: ***replaced***
Date: ***replaced***
Connection: close
Server: WSO2 Carbon Server
",1.3.6.1.4.1.25623.1.0.105879,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:34:51Z,818ead5b-a310-456b-bdcb-3ed8fdcde959,,"Enable HSTS or add / configure the required directives
  correctly following the guides linked in the references.

  Note: Some web servers are not sending headers on specific status codes by default. Please review
  your web server or application configuration to always send these headers on every response
  independently from the status code.

  - Apache: Use 'Header always set' instead of 'Header set'.

  - nginx: Append the 'always' keyword to each 'add_header' directive.

  For different applications or web severs please refer to the related documentation for a similar
  configuration possibility.",,,"
Details:
SSL/TLS: HTTP Strict Transport Security (HSTS) Missing
(OID: 1.3.6.1.4.1.25623.1.0.105879)
Version used: 2024-02-08T05:05:59Z
",,,,
150.164.203.80,host-bb9737e5,22,tcp,0.0,Log,80,,Services,This plugin performs service detection.,"An ssh server is running on this port
",1.3.6.1.4.1.25623.1.0.10330,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:22Z,9afbf0c2-53cc-4973-b874-a80e0d9918d9,,,,"This plugin attempts to guess which service is running on the
  remote port(s). For instance, it searches for a web server which could listen on another port than
  80 or 443 and makes this information available for other check routines.","
Details:
Services
(OID: 1.3.6.1.4.1.25623.1.0.10330)
Version used: 2023-06-14T05:05:19Z
",,,,
150.164.203.17,,8585,tcp,0.0,Log,80,Mitigation,robot.txt / robots.txt exists on the Web Server (HTTP),"Web Servers can use a file called /robot(s).txt to ask search engines
  to ignore certain files and directories. By nature this file can not be used to protect private files
  from public read access.","The file 'http://150.164.203.17:8585/robots.txt' contains the following:

# https://www.robotstxt.org/robotstxt.html
User-agent: *
Disallow:
",1.3.6.1.4.1.25623.1.0.10302,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:30:45Z,37133e18-8fdf-4fbe-bd76-ec8b165a7635,,"Review the content of the /robot(s).txt file and consider removing the
  files from the server or protect them in other ways in case you actually intended non-public availability.",,"Any serious web search engine will honor the /robot(s).txt file
  and not scan the files and directories listed there.

  Any entries listed in this file are not even hidden anymore.","
Details:
robot.txt / robots.txt exists on the Web Server (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.10302)
Version used: 2024-02-26T14:36:40Z
",,,,
150.164.203.2,host-ec369be0,22,tcp,0.0,Log,80,,SSH Protocol Algorithms Supported,"This script detects which algorithms are supported by the remote
  SSH service.","The following options are supported by the remote SSH service:

kex_algorithms:
ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group-exchange-sha256,diffie-hellman-group-exchange-sha1,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1

server_host_key_algorithms:
ssh-rsa,ssh-dss,ecdsa-sha2-nistp256

encryption_algorithms_client_to_server:
aes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se

encryption_algorithms_server_to_client:
aes128-ctr,aes192-ctr,aes256-ctr,arcfour256,arcfour128,aes128-cbc,3des-cbc,blowfish-cbc,cast128-cbc,aes192-cbc,aes256-cbc,arcfour,rijndael-cbc@lysator.liu.se

mac_algorithms_client_to_server:
hmac-md5,hmac-sha1,umac-64@openssh.com,hmac-sha2-256,hmac-sha2-256-96,hmac-sha2-512,hmac-sha2-512-96,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96

mac_algorithms_server_to_client:
hmac-md5,hmac-sha1,umac-64@openssh.com,hmac-sha2-256,hmac-sha2-256-96,hmac-sha2-512,hmac-sha2-512-96,hmac-ripemd160,hmac-ripemd160@openssh.com,hmac-sha1-96,hmac-md5-96

compression_algorithms_client_to_server:
none,zlib@openssh.com

compression_algorithms_server_to_client:
none,zlib@openssh.com
",1.3.6.1.4.1.25623.1.0.105565,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-11T23:55:22Z,42dce490-7206-432d-b1f5-c290dc2429f5,,,,,"
Details:
SSH Protocol Algorithms Supported
(OID: 1.3.6.1.4.1.25623.1.0.105565)
Version used: 2024-01-09T05:06:46Z
",,,,
150.164.203.169,,,,0.0,Log,80,,Traceroute,"Collect information about the network route and
  network distance between the scanner host and the target host.","Network route from scanner (150.164.203.148) to target (150.164.203.169):

150.164.203.148
150.164.203.169

Network distance between scanner and target: 2
",1.3.6.1.4.1.25623.1.0.51662,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:09:02Z,19db6cfd-cf9d-420c-a562-c5e1ff2dd4b0,,,,"For internal networks, the distances are usually
  small, often less than 4 hosts between scanner and target. For public targets the
  distance is greater and might be 10 hosts or more.","A combination of the protocols ICMP and TCP is used
  to determine the route. This method is applicable for IPv4 only and it is also known as
  'traceroute'.
Details:
Traceroute
(OID: 1.3.6.1.4.1.25623.1.0.51662)
Version used: 2022-10-17T11:13:19Z
",,,,
150.164.203.86,host-bc336c02,8080,tcp,0.0,Log,80,,CGI Scanning Consolidation,"The script consolidates various information for CGI (Web
  application) scanning.

  This information is based on the following scripts / settings:

  - HTTP-Version Detection (OID: 1.3.6.1.4.1.25623.1.0.100034)

  - No 404 check (OID: 1.3.6.1.4.1.25623.1.0.10386)

  - Web mirroring / webmirror.nasl (OID: 1.3.6.1.4.1.25623.1.0.10662)

  - Directory Scanner / DDI_Directory_Scanner.nasl (OID: 1.3.6.1.4.1.25623.1.0.11032)

  - The configured 'cgi_path' within the 'Scanner Preferences' of the scan config in use

  - The configured 'Enable CGI scanning', 'Enable generic web application scanning' and
    'Add historic /scripts and /cgi-bin to directories for CGI scanning' within the
    'Global variable settings' of the scan config in use

  If you think any of this information is wrong please report it to the referenced community
  forum.","The Hostname/IP ""kronos-03.speed.dcc.ufmg.br"" was used to access the remote host.

Generic web application scanning is disabled for this host via the ""Enable generic web application scanning"" option within the ""Global variable settings"" of the scan config in use.

Requests to this service are done via HTTP/1.1.

This service seems to be able to host PHP scripts.

This service seems to be able to host ASP scripts.

The User-Agent ""Mozilla/5.0 [en] (X11, U; OpenVAS-VT 23.4.1)"" was used to access the remote host.

Historic /scripts and /cgi-bin are not added to the directories used for CGI scanning. You can enable this again with the ""Add historic /scripts and /cgi-bin to directories for CGI scanning"" option within the ""Global variable settings"" of the scan config in use.

The following directories were used for CGI scanning:

http://kronos-03.speed.dcc.ufmg.br:8080/
http://kronos-03.speed.dcc.ufmg.br:8080/pages
http://kronos-03.speed.dcc.ufmg.br:8080/sites

While this is not, in and of itself, a bug, you should manually inspect these directories to ensure that they are in compliance with company security standards
",1.3.6.1.4.1.25623.1.0.111038,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:02:36Z,2ac4c3ef-f7d4-4c80-a09d-86eef583992b,,,,,"
Details:
CGI Scanning Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.111038)
Version used: 2024-02-08T05:05:59Z
",,,,
150.164.203.86,host-bc336c02,8081,tcp,0.0,Log,80,,CGI Scanning Consolidation,"The script consolidates various information for CGI (Web
  application) scanning.

  This information is based on the following scripts / settings:

  - HTTP-Version Detection (OID: 1.3.6.1.4.1.25623.1.0.100034)

  - No 404 check (OID: 1.3.6.1.4.1.25623.1.0.10386)

  - Web mirroring / webmirror.nasl (OID: 1.3.6.1.4.1.25623.1.0.10662)

  - Directory Scanner / DDI_Directory_Scanner.nasl (OID: 1.3.6.1.4.1.25623.1.0.11032)

  - The configured 'cgi_path' within the 'Scanner Preferences' of the scan config in use

  - The configured 'Enable CGI scanning', 'Enable generic web application scanning' and
    'Add historic /scripts and /cgi-bin to directories for CGI scanning' within the
    'Global variable settings' of the scan config in use

  If you think any of this information is wrong please report it to the referenced community
  forum.","The Hostname/IP ""kronos-03.speed.dcc.ufmg.br"" was used to access the remote host.

Generic web application scanning is disabled for this host via the ""Enable generic web application scanning"" option within the ""Global variable settings"" of the scan config in use.

Requests to this service are done via HTTP/1.1.

This service seems to be able to host PHP scripts.

This service seems to be NOT able to host ASP scripts.

The User-Agent ""Mozilla/5.0 [en] (X11, U; OpenVAS-VT 23.4.1)"" was used to access the remote host.

Historic /scripts and /cgi-bin are not added to the directories used for CGI scanning. You can enable this again with the ""Add historic /scripts and /cgi-bin to directories for CGI scanning"" option within the ""Global variable settings"" of the scan config in use.

The following directories were used for CGI scanning:

http://kronos-03.speed.dcc.ufmg.br:8081/

While this is not, in and of itself, a bug, you should manually inspect these directories to ensure that they are in compliance with company security standards
",1.3.6.1.4.1.25623.1.0.111038,,3178055c-b36b-4a35-a136-1f8bd9ac278b,Rede speed,2024-08-12T00:02:36Z,30d372e8-f416-4e24-ad5f-ae87275a5e15,,,,,"
Details:
CGI Scanning Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.111038)
Version used: 2024-02-08T05:05:59Z
",,,,
